,rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,gender,salary,tax_rate
787,rec-2779-dup-0,joshfua,manaalc,,disney court,santa lukille,camp hill,3189,vic,19200810.0,6627612,male,6755,0.0
788,rec-1921-org,tanar,bennell,298.0,darambal street,rubern cottage,two rocks,4127,nsw,19680801.0,4461114,male,39945,0.19
789,rec-1919-org,ned,steed,102.0,solly place,,norwood,3165,vic,19820510.0,9354502,male,34438,0.19
790,rec-3509-org,bailey,harrland,51.0,lawrence crescent,willsburn,new town,6028,vic,19860729.0,3387259,female,21182,0.19
791,rec-1438-org,thomas,cloudsdale,67.0,ferry place,jamieson house,aspley,3373,qld,19690821.0,1784236,male,40746,0.19
792,rec-2402-org,claudia,bishop,8.0,porteous crescent,rosa blanca,nipan,3043,nsw,19590804.0,4375709,female,44638,0.19
793,rec-3621-org,dayna,sleath,51.0,higinbotham street,flowerpot,mosman,2440,nsw,19631205.0,1846251,female,45748,0.19
794,rec-255-org,liam,frahn,9.0,gorrie close,lucerne park,torquay,2072,qld,19100921.0,8725149,male,40528,0.19
795,rec-2642-org,harry,pettingill,77.0,mcneil place,lochs,altona north,4122,vic,19610124.0,7885230,male,8149,0.0
796,rec-575-org,dylan,,102.0,bainton crescent,cadogan,lalor park,4304,nsw,19920616.0,7632481,male,40214,0.19
797,rec-2670-org,adela,chandler,35.0,bertram street,hibiscus retirement village,ballina,3067,nsw,19800919.0,2964639,female,45255,0.19
798,rec-3694-org,,petith,8.0,langdon avenue,mlc centre,chinchilla,3579,qld,19490905.0,6264858,None,39510,0.19
799,rec-3850-dup-0,alexander,dent,21.0,henrykenda ll bayside,theodore street,devonport,2000,vic,19000603.0,7769362,male,25520,0.19
800,rec-3083-org,lauren,pascoe,23.0,burkitt street,,coolum beach,2026,qld,19611118.0,4542456,female,44372,0.19
801,rec-182-dup-0,lachlan,salt,37.0,,elensra,ivanhoe,3102,nsw,,2154434,male,40014,0.19
802,rec-89-dup-2,nicholas,simoketti,32.0,pickworth street,ashell,kirwsn,4005,nsw,19890410.0,8992443,male,40816,0.19
803,rec-285-org,danjel,batusic,54.0,richards street,rajamare,gin gin,5162,vic,19600428.0,4308931,female,131125,0.37
804,rec-1049-org,jasmine,cochrane,157.0,charterisville avenue,sunnyview,magill,2335,nsw,19900131.0,1368790,female,45024,0.19
805,rec-3592-org,shannon,apted,24.0,alfred hill drive,pacific ranch,wentworth falls,4035,qld,19141007.0,6043585,female,46537,0.19
806,rec-2817-org,jessica,karlsen,44.0,glenmaggie street,two mile,boronia heights,3550,nsw,19650108.0,9068823,female,45283,0.19
807,rec-2829-org,jye,mercorella,,tilden place,rockwood,ingham,3220,nsw,19520115.0,3821914,female,45666,0.19
808,rec-2953-org,daniel,shepherd,28.0,santalum street,grandview,belrose,4165,qld,19660624.0,8195015,male,42421,0.19
809,rec-1981-org,chevonne,noble,27.0,kalgoorlie crescent,derry lodge,scotland island,3121,nsw,19800812.0,9606931,male,40453,0.19
810,rec-369-org,juliana,bottroff,25.0,bandjalong crescent,treetops,booval,2756,nsw,19180603.0,6727065,female,45363,0.19
811,rec-413-org,lucy,morrison,23.0,baracchi crescent,buskett homestead,casino,2156,vic,19600409.0,4877811,female,49318,0.19
812,rec-1693-org,emiily,lowry,23.0,lambrigg street,lansdowne,culburra beach,2660,vic,19460622.0,6942020,female,4838,0.0
813,rec-2473-org,braedon,dixon,33.0,sherwood circuit,wealdstone,christie downs,6111,qld,19791214.0,9167418,male,39720,0.19
814,rec-2633-dup-3,sophie,sndl,4.0,vaughan garden,arcadia,hahndorf,2372,tas,19231114.0,8638391,female,48161,0.19
815,rec-969-org,jemima,paterson,31.0,dominion circuit,robertson barracks,punchbowl,5290,qld,19640418.0,6169888,male,41576,0.19
816,rec-1721-org,courtney,sebastyan,44.0,gaylard place,summercourt,bowral,2019,nsw,19190510.0,1564113,female,45003,0.19
817,rec-1516-org,joshua,lock,,smalley circuit,manor park,elermore vale,6149,vic,19601105.0,1589994,male,54640,0.19
818,rec-1630-org,brody,frahn,77.0,badenoch crescent,,hermit park,6019,vic,19551021.0,2435928,male,7003,0.0
819,rec-46-org,jemima,matthews,11.0,summerville crescent,warrah lea,west wollongong,4814,qld,19900603.0,4661496,male,37685,0.19
820,rec-2848-org,alicia,neumann,1.0,,koobeja,yarraville,3179,nsw,19890106.0,4149834,female,45454,0.19
821,rec-1925-org,grace,van galen,11.0,leichhardt street,elston,denhams beach,6061,nsw,19460117.0,8481358,female,45890,0.19
822,rec-909-org,sarah,purdey,13.0,giblin street,vlla 18 pacific bay resort,surfers paradise,4109,sa,19340222.0,1907882,female,45066,0.19
823,rec-138-dup-0,oliver,rundle,170.0,kallara close,,kogarah,3038,qld,19100827.0,9310176,male,42001,0.19
824,rec-2830-org,,fysh,50.0,nelson place,cargo road,cardiff,3130,qld,19490628.0,3599920,None,41042,0.19
825,rec-2027-org,jacob,rawlings,8.0,bangalay crescent,hallsville,bunbury,3216,vic,19490324.0,3390338,male,51010,0.19
826,rec-2954-org,molly,pascoe,38.0,namadgi circuit,st vincents hospital,jimbour,4670,sa,19951209.0,7153513,female,45330,0.19
827,rec-1472-org,jake,webb,208.0,filshie close,st francis vlge,lalor park,5152,wa,19880611.0,4219265,male,85407,0.19
828,rec-3326-org,hannah,mccarthy,22.0,dixson circuit,talawa,williamstown,3356,nsw,19401205.0,9308076,female,45827,0.19
829,rec-1529-org,robert,audino,11.0,marou place,loc 14738,slacks creek,2156,vic,19171223.0,4654270,male,56875,0.19
830,rec-3866-org,juliana,webb,30.0,casey crescent,piringa,miling,4110,sa,19380827.0,6261027,female,44640,0.19
831,rec-2651-org,finn,radulescu,14.0,noble place,kooyong,blakehurst,2024,vic,19281226.0,5004037,male,25739,0.19
832,rec-2461-dup-1,daniel,negri,1.0,mccabe crescent,bellbird ctge,normanhurst,2036,vic,19551128.0,6047697,male,-205,0.0
833,rec-2922-org,cambell,ferris,95.0,kaeppel place,allensleigh,daylesford,2619,nsw,19410109.0,1881428,female,45135,0.19
834,rec-3414-org,jacob,clarke,24.0,karrugang circuit,karma park,keilor east,2913,qld,19401031.0,7833847,male,40094,0.19
835,rec-1581-dup-2,lily,leslie,19.0,rudall street,,reidyc reek,2444,nsw,,6406842,female,45686,0.19
836,rec-906-org,harry,campbell,11.0,eddy crescent,heritage est,toowoomba,2486,sa,19400923.0,4866174,male,39872,0.19
837,rec-3730-org,tia,zimmermann,1106.0,wiburd street,diamond star,west lakes shore,2905,nsw,19880824.0,5064671,female,44525,0.19
838,rec-1408-org,oliver,wilkey,,london circuit,rockley,chittaway point,2261,qld,19230512.0,1725849,male,41010,0.19
839,rec-3656-org,mitchell,kerslake,12.0,currong street,yuvam,kandos,4105,nsw,19490315.0,5687669,male,40806,0.19
840,rec-3207-org,mitchell,ellston,227.0,letters street,northbridge park,mount stuart,3150,wa,19451104.0,9649017,male,68053,0.19
841,rec-3881-dup-0,kadin,palasis,6.0,pridhamstreet,rhoseyn,kincumber,4017,nsw,19930503.0,1653383,male,40165,0.19
842,rec-3950-org,chloe,browne,29.0,crisp circuit,clonturkle,port lincoln,3480,vic,19311205.0,8632322,female,3780,0.0
843,rec-3060-org,connor,howie,13.0,boswell crescent,tivoli hills,safety bay,2550,nsw,19990826.0,7158367,male,40027,0.19
844,rec-2310-org,taylor,millar,20.0,sandover circuit,glengarry cottage,belmont,2656,nsw,19560920.0,2587303,male,40278,0.19
845,rec-2925-dup-1,emiily,mccarthy,279.0,marsden street,market towm centre,cleveland,7268,,19421122.0,5252810,male,39109,0.19
846,rec-1801-org,kane,wreford,11.0,krefft street,,tamborine,2641,nsw,19650702.0,4663865,male,40600,0.19
847,rec-3491-org,mitchell,stephenson,35.0,tennyson crescent,grand central shopping centre,blacktown,2027,vic,19400629.0,3527146,male,12697,0.0
848,rec-1575-org,harrison,graue,149.0,giffen close,kingsrange,ottoway,7140,nsw,19840121.0,5484086,male,39900,0.19
849,rec-3420-org,james,hursey,44.0,satchell place,north dara,mosman,3805,qld,19590829.0,9588595,male,39081,0.19
850,rec-2447-dup-1,abbey,maynqrd,77.0,pinkerton circuit,cluster,east sydney,4228,vic,19751214.0,1726676,female,27962,0.19
851,rec-3077-org,mia,clarke,7.0,scobie place,macarthur place,forest hill,3140,qld,19940531.0,5421293,female,46364,0.19
852,rec-2566-org,jack,dixon,95.0,shepherdson place,,,2031,qld,19151020.0,5860528,male,41200,0.19
853,rec-544-dup-0,coopre,holland-dukes,99.0,noble close,st francis village,,2434,qld,19040414.0,2142191,male,41262,0.19
854,rec-409-org,lachlan,goodacre,20.0,hovell street,villa 147,mulgrave east,4152,vic,19291225.0,8057161,male,14822,0.0
855,rec-2686-dup-2,charotte,ryan,130.0,denny steet,citi centre,pennant hills,4034,sa,19350312.0,2548031,female,45373,0.19
856,rec-2572-dup-1,benjaymin,,12.0,tatyakra,fryer place,macgregor,4152,qld,19380502.0,1640908,female,46315,0.19
857,rec-2934-org,fergus,campbell,28.0,medley street,locn 2830,slacks creek,2151,qld,19041030.0,1164988,male,40820,0.19
858,rec-2950-org,hari,white,7.0,john cleland crescent,gobongo,padstow,2063,nsw,19681123.0,3550437,male,40360,0.19
859,rec-3216-org,jacqueline,jeffries,99.0,owen dixon drive,glenlee,st albans,2330,nsw,19541004.0,7613110,female,45624,0.19
860,rec-2713-org,timothy,dobell,15.0,clarey crescent,the garden village,swan view,6064,wa,19520615.0,4163302,male,172544,0.37
861,rec-2234-org,kayne,iliopoulos,46.0,larakia street,sec 311,twin hills,5272,nsw,19740323.0,9357401,male,40634,0.19
862,rec-2597-org,daniel,gilfelt,21.0,couvreur street,crower,theodore,2024,wa,19961116.0,9599482,male,119114,0.37
863,rec-3482-org,elly,paine,29.0,boobialla street,spring creek,burpengary,4101,qld,19630418.0,8819271,female,41162,0.19
864,rec-2833-org,joshua,manson,39.0,truscott street,,fadden,6018,qld,19450812.0,2509821,male,41374,0.19
865,rec-567-dup-0,kyle,bulner,24.0,caldwell street,brentwo dod vlge,ormond,7330,vic,19750210.0,6099792,female,13759,0.0
866,rec-2506-org,trinity,white,16.0,hopetoun circuit,backwoodlands,lake cathie,3840,nsw,19970411.0,1184299,female,45830,0.19
867,rec-3160-org,hayley,white,23.0,gilruth street,ocean breeze,denmark,4211,sa,19790413.0,8334292,female,44599,0.19
868,rec-1364-org,zoe,maksim,6.0,dumas street,dspq,coolbellup,6151,vic,19560527.0,7616646,female,33055,0.19
869,rec-2375-org,joshua,morrison,59.0,badimara street,the swamp,plympton south,4701,vic,19011002.0,9794528,male,107088,0.37
870,rec-1990-org,joel,zilm,24.0,zadow place,st vincents medical centre,preston,3280,nsw,19920120.0,3324557,male,40406,0.19
871,rec-2400-org,daniel,robson,16.0,britton place,kimberley,margaret river,6160,qld,19830317.0,7560588,male,43284,0.19
872,rec-2476-org,nell,bunjo,13.0,,millwood,port pirie,2633,vic,19571209.0,7556640,female,9586,0.0
873,rec-3699-org,maddison,wauchop,3.0,stow place,glenlee,burpengary,4169,nsw,19670830.0,6411610,female,45766,0.19
874,rec-3928-org,dylan,bruse,37.0,galleghan circuit,villa 3,mount evelyn,3166,nsw,19140815.0,2190769,male,39690,0.19
875,rec-3527-org,brielle,madigan,53.0,harkness street,armidale private hospital,benowa,3178,nsw,19120602.0,5463142,female,44540,0.19
876,rec-126-org,noah,bishop,4.0,stephens place,raaf,west lakes,6168,nsw,19560204.0,6023782,male,40751,0.19
877,rec-1698-dup-1,gabrielle,lavety,27.0,alexander mackie circuit,,swan hill,4211,nsw,19850402.0,9806497,female,45003,0.19
878,rec-367-org,rachel,thrussell,146.0,ross smith crescent,chain gate,mansfield,4507,vic,19941221.0,7198992,female,102591,0.37
879,rec-2075-org,abbey,scollard,109.0,bainbridge close,brentwood vlge,carlingford,6026,nsw,19810226.0,3479715,female,45595,0.19
880,rec-1069-org,max,white,34.0,ogilby crescent,never die,tabacum,2029,wa,19381023.0,6956900,male,25974,0.19
881,rec-1809-org,madeline,paine,52.0,gladstone street,gumview,port pirie,5067,nsw,19870921.0,1510849,female,44965,0.19
882,rec-694-dup-2,danielle,zeehtner,55.0,howe crescent,apt 503,tautra,2905,vic,19321129.0,8152232,female,51360,0.19
883,rec-3985-org,nellie,wilkey,7.0,hemmings crescent,professional centre,ballarat,4207,nsw,19730208.0,5675395,female,44552,0.19
884,rec-3452-org,emmet,jeffries,14.0,connell place,rosehill,sanctuary point,2261,qld,19130331.0,8849668,male,42862,0.19
885,rec-2170-org,annabelle,newey,1.0,bodel place,heidsvale,leongatha,2148,nsw,19450301.0,1009128,female,44507,0.19
886,rec-1328-org,renee,lock,34.0,jabanungga avenue,rosehill,tarragindi,6056,nsw,19011022.0,5708617,female,44694,0.19
887,rec-2468-org,haylee,ryan,59.0,bailey place,wayamba,gailes,7310,wa,19440209.0,2380049,female,13143,0.0
888,rec-688-org,damien,hudd,88.0,kepert place,dental 3 garden city shopping centre,argenton,3585,nsw,19080328.0,4314473,male,39913,0.19
889,rec-1581-dup-1,lily,leslie,97.0,rudall street,anzac house (cn rarcher s street,reidyvcreek,2444,nsw,19460705.0,6406842,female,44957,0.19
890,rec-2698-org,jayden,heron,25.0,ina gregory circuit,gssm,clayfield,3070,vic,19920619.0,3388644,male,12162,0.0
891,rec-3285-org,joshua,howie,87.0,de burgh street,tregoning station,south wentworthville,5213,nsw,19780716.0,1688135,male,39577,0.19
892,rec-2949-org,jade,garnett,35.0,leahy close,moy,landsdale,4030,,19511115.0,3697004,female,44238,0.19
893,rec-887-dup-0,chloe,de michele,184.0,maray place,gregory heights,noble park,852,wa,19060415.0,6782160,female,50300,0.19
894,rec-861-org,noah,ryan,2.0,garrard street,unt 2,port pirie,3174,qld,,6527491,male,43409,0.19
895,rec-905-org,reece,green,9.0,fidge street,ballymannin,burwood,2170,nsw,19550311.0,3677695,male,39609,0.19
896,rec-83-org,chloe,emberton,,dexter street,,st albans,2845,nsw,19370115.0,3470052,female,44829,0.19
897,rec-1234-org,jessica,green,86.0,quiros street,sec 1569,middle pocket,2075,vic,19191008.0,5154686,female,24974,0.19
898,rec-1549-org,bethany,clarke,1105.0,ordell street,maroochy river cvn park,ascot vale,4701,sa,19920302.0,1873324,female,44851,0.19
899,rec-489-org,joel,morrish,4.0,burkitt street,kalkee,ormond,2500,act,19190313.0,3797482,male,10615,0.0
900,rec-1446-org,alisha,greep,45.0,methven place,pindara medical centre,strathalbyn,3230,nsw,19320508.0,3440704,female,45528,0.19
901,rec-2694-org,ella,horswill,44.0,brunswick circuit,morago,toowoomba,5068,qld,19161222.0,3341953,female,45118,0.19
902,rec-1452-org,danny,morrison,31.0,pridham street,tylden park,clarkson,2095,vic,19810118.0,1494194,male,33580,0.19
903,rec-824-org,samuel,king-jones,135.0,florentine circuit,the gums,canterbury,3150,wa,19071126.0,9859778,male,48401,0.19
904,rec-2767-org,alexander,schumann,98.0,challis street,millbanks,botany,3198,nsw,19181026.0,1814942,male,40607,0.19
905,rec-1242-org,kynan,coulson,62.0,hedland circuit,mlc centre,oxford falls,3237,qld,19960701.0,2121547,male,40756,0.19
906,rec-2998-org,angelica,alderson,17.0,arabanoo crescent,unt 2,seven hills,6167,sa,19890118.0,1772163,female,45214,0.19
907,rec-1113-org,thomas,mazzone,5.0,gritten street,chapman medical centre,port macquarie,2611,qld,,9506629,male,39378,0.19
908,rec-106-org,bradley,bishop,14.0,spica street,yakilli park,bamawm,5107,nsw,19420318.0,6888719,male,39846,0.19
909,rec-654-org,john,ryan,9.0,langdon avenue,black creek,st kilda east,2560,vic,19781205.0,4377633,male,36945,0.19
910,rec-2125-org,louise,filipovic,13.0,banks street,wanneroo central shopping centre,,2165,wa,19480212.0,3782430,female,20629,0.19
911,rec-334-org,jack,liersch,220.0,curlewis crescent,willow dale,surfers paradise,3032,nsw,19750112.0,4906254,male,39540,0.19
912,rec-3139-org,oliver,white,5.0,hindmarsh drive,glenmore,avondale heights,3186,nsw,19140904.0,3880325,male,40763,0.19
913,rec-408-org,hayley,fotkou,35.0,ireland place,barclay downs,kareela,3182,sa,19100110.0,6257506,female,45309,0.19
914,rec-1045-dup-1,eloise,singleton,31.0,redfern street,salimtal,scarbo roegh,3204,vic,19800521.0,3292852,female,103337,0.37
915,rec-902-org,emma,white,81.0,smiths road,gungahlin market place,hay,3030,vic,19661123.0,7916163,female,140506,0.37
916,rec-2666-org,taliah,soulemezis,25.0,namatjira drive,whispering pines,orange,2036,vic,19430307.0,4486605,male,118025,0.37
917,rec-1056-org,benjamin,clarke,52.0,towns crescent,shasti,rowville,7270,wa,19120512.0,5665597,male,75821,0.19
918,rec-415-org,teileah,godfrey,279.0,kallaroo road,glenhurst,moe,6210,vic,19360413.0,3086492,female,106126,0.37
919,rec-209-org,brooke,tu,6.0,crichton crescent,adventist retirement village,coleambally,3173,qld,19980329.0,6304172,female,48299,0.19
920,rec-2332-org,shae,westte,110.0,clavert place,,concord west,2477,qld,19040721.0,2161186,male,40929,0.19
921,rec-89-dup-1,nichoias,simonwtti,32.0,pickwor th street,ashell,kirwan,4005,nsw,19890410.0,8992443,male,39508,0.19
922,rec-1104-org,elisha,rake,24.0,allambee street,jeir park,bundaberg,2829,nsw,19820527.0,4349467,male,40505,0.19
923,rec-3273-org,william,clarke,30.0,walsh place,elura homestead,northbridge,4655,qld,19101021.0,8123431,male,38910,0.19
924,rec-1331-org,cameron,cochrane,34.0,hopetoun circuit,flt 10,belrose,3757,nsw,19431212.0,1143215,male,40001,0.19
925,rec-1389-org,melissa,heerschap,47.0,barrington crescent,berkeley vlge,charlestown,6208,vic,19340330.0,6926107,female,37577,0.19
926,rec-2750-org,lily,kapioldassis,46.0,totterdell street,noelurma,emu plains,4209,vic,19710702.0,5706910,female,7675,0.0
927,rec-2414-org,tenille,campbell,58.0,eildon place,st helens,young,4223,nsw,19720604.0,1622436,female,44775,0.19
928,rec-2024-org,julia,steinert,15.0,bugden avenue,roskhill,birubi point,2583,vic,19140421.0,8213029,female,7641,0.0
929,rec-1091-org,isabelle,grisham,20.0,syron place,the sarina centre,orange,3377,qld,19201126.0,8685608,female,42400,0.19
930,rec-1796-org,adele,clarke,203.0,jansz crescent,papanui,floraville,4740,sa,19290804.0,6709689,female,45014,0.19
931,rec-1074-org,ben,eichinger,16.0,namadgi circuit,lyndon caves,port lincoln,5291,nsw,19190929.0,8751798,male,40128,0.19
932,rec-3693-org,william,hingston,59.0,fitchett street,spylaw farm,blakeview,3152,nsw,19381003.0,6122234,male,40215,0.19
933,rec-1953-org,joel,tchung,1.0,meymott place,uralgurral,blacktown,2153,nsw,19511216.0,4271980,male,40008,0.19
934,rec-3741-org,michael,shepherd,70.0,hurry place,tintagel,penguin,4179,vic,19761129.0,4419815,male,25780,0.19
935,rec-1232-org,lauren,malibiran,,beasley street,gnorang,port pirie,2070,nsw,19920515.0,4812344,female,45720,0.19
936,rec-2217-org,caitlin,lowe,38.0,luehmann street,hellemere village,yagoona,2251,vic,19950314.0,7159029,female,13454,0.0
937,rec-99-org,charlie,crossman,8.0,,unt 2,taringa,5068,wa,19670103.0,1109628,male,95449,0.37
938,rec-801-org,dylan,campbell,8.0,crommelin place,locn 20100,greensborough,2261,nsw,19440206.0,7502392,male,40809,0.19
939,rec-2586-org,bridget,singleton,63.0,,,barongarook,4113,vic,19540225.0,8175207,female,9768,0.0
940,rec-2426-org,,lemke,11.0,clubbe crescent,stoney creek,wanniassa,4340,vic,19670616.0,6840999,None,129,0.0
941,rec-995-org,brinley,jolly,34.0,withnell circuit,elston,upwey,2322,nsw,19520716.0,4620663,male,39498,0.19
942,rec-594-dup-3,jaxi,allard,13.0,ashburne r dtreet,mallow,annandale,6171,nsw,19591218.0,2474767,male,40353,0.19
943,rec-2038-org,elly,nicolle,14.0,rawson street,northfield,gresford,2546,nsw,19490419.0,7437676,female,45073,0.19
944,rec-3618-org,jordyn,millar,19.0,prescott street,delmar,knoxfield,2830,vic,19620516.0,1345505,female,89400,0.37
945,rec-3032-org,hayley,kontibas,34.0,fornax street,grevilla est,the ranges,2650,wa,19500501.0,8488739,female,88209,0.37
946,rec-2768-org,lillian,beattie,13.0,julia flynn avenue,lemnos,thornbury,4225,vic,19350828.0,9308339,female,9497,0.0
947,rec-1505-org,alexandra,morrison,14.0,harris place,mt forrest,barmah,5163,nsw,19110714.0,4200937,female,44776,0.19
948,rec-447-org,dominic,hislop,17.0,braine street,raffa estate,dalby,5290,wa,19911026.0,1065977,male,36056,0.19
949,rec-1411-org,emiily,negent,26.0,hopegood place,scotch college,nunawading,3254,nsw,19120113.0,4227801,female,44756,0.19
950,rec-1190-org,jack,weller,212.0,coglin place,sunnydale cottage,culburra beach,2145,nsw,19840519.0,1449436,male,40684,0.19
951,rec-432-org,samantha,rees,5.0,riordan street,avonleigh,kenilworth,4122,vic,19240623.0,3416350,female,212808,0.45
952,rec-1005-org,neneh,blackwell,55.0,crooke close,de cameron,como,2810,nsw,19171218.0,4774680,male,40601,0.19
